,M
43243,0.0003820107945015891
43244,0.00046212127934977423
43245,0.0005404011926268077
43246,0.0006165417126368933
43247,0.0006902424857452972
43248,0.0007612128111880863
43249,0.0008291727876896534
43250,0.0008938544173691533
43251,0.0009550026625791558
43252,0.001012376451510734
43253,0.0010657496285995315
43254,0.0011149118459852561
43255,0.0011596693925106513
43256,0.0011998459569946386
43257,0.0012352833227685346
43258,0.0012658419907435423
43259,0.0012914017285521552
43260,0.0013118620436038124
43261,0.001327142578193466
43262,0.0013371834251082095
43263,0.0013419453624941102
43264,0.0013414100070613128
43265,0.0013355798850291367
43266,0.0013244784205381026
43267,0.0013081498415798071
43268,0.001286659003823892
43269,0.0012600911330414826
43270,0.0012285514871507109
43271,0.0011921649392212998
43272,0.0011510754830932842
43273,0.0011054456635643164
43274,0.001055455933401816
43275,0.0010013039397235395
43276,0.000943203742567363
43277,0.000881384968741033
43278,0.0008160919042953899
43279,0.000747582529208944
43280,0.0006761274980966913
43281,0.000602009070971948
43282,0.0005255199982837553
43283,0.0004469623646356049
43284,0.00036664639575064746
43285,0.0002848892333964457
43286,0.00020201368310619004
43287,0.0001183469396414725
43288,3.421929522870323e-05
43289,-5.0037164331157117e-05
43290,-0.00013408987053202813
43291,-0.00021760708483673392
43292,-0.0003002592079752764
43293,-0.0003817200806984205
43294,-0.00046166827085514846
43295,-0.0005397883417130242
43296,-0.0006157720965187135
43297,-0.0006893197943868741
43298,-0.0007601413327215929
43299,-0.0008279573915049399
43300,-0.0008925005349407894
43301,-0.0009535162661062465
43302,-0.0010107640304552945
43303,-0.0010640181642141402
43304,-0.0011130687839318108
43305,-0.0011577226136778413
43306,-0.0011978037466286759
43307,-0.0012331543380389796
43308,-0.0012636352268713864
43309,-0.0012891264836335842
43310,-0.001309527882268451
43311,-0.0013247592942382685
43312,-0.0013347610032550935
43313,-0.0013394939394211487
43314,-0.0013389398318592158
43315,-0.0013331012792396962
43316,-0.0013220017379293653
43317,-0.0013056854278173673
43318,-0.001284217156194443
43319,-0.0012576820603872245
43320,-0.0012261852701707726
43321,-0.0011898514912960258
43322,-0.00114882451178303
43323,-0.0011032666329347394
43324,-0.0010533580273213209
43325,-0.0009992960262760957
43326,-0.0009412943397202536
43327,-0.0008795822113997686
43328,-0.0008144035128752433
43329,-0.0007460157798438538
43330,-0.0006746891946023719
43331,-0.0006007055186709205
43332,-0.0005243569797941629
43333,-0.0004459451177168076
43334,-0.0003657795932913096
43335,-0.0002841769656221573
43336,-0.00020145944207442467
43337,-0.00011795360608334166
43338,-3.3989127787301604e-05
43339,5.010253742526681e-05
43340,0.00013398945731733878
43341,0.00021734053298824734
43342,0.0002998268056710221
43343,0.0003811227549842984
43344,0.0004609075835149387
43345,0.0005388664826633065
43346,0.0006146918747549306
43347,0.0006880846265183394
43348,0.0007587552291424674
43349,0.0008264249402571057
43350,0.0008908268833325891
43351,0.0009517071001627557
43352,0.0010088255522802386
43353,0.0010619570673554356
43354,0.00111089222684798
43355,0.001155438191411347
43356,0.0011954194607977796
43357,0.0012306785652683428
43358,0.0012610766857854578
43359,0.0012864942005437498
43360,0.0013068311556895286
43361,0.0013220076583745635
43362,0.00133196419059992
43363,0.001336661842616862
43364,0.0013360824649691647
43365,0.001330228738582948
43366,0.0013191241626336152
43367,0.0013028129602442465
43368,0.001281359902392076
43369,0.0012548500507271693
43370,0.0012233884203214668
43371,0.0011870995636865573
43372,0.0011461270777084905
43373,0.001100633035450179
43374,0.0010507973450703124
43375,0.00099681703839473
43376,0.0009389054919529558
43377,0.0008772915835593777
43378,0.0008122187877742462
43379,0.0007439442138161249
43380,0.0006727375897312007
43381,0.0005988801968301028
43382,0.0005226637586020947
43383,0.00044438928849742864
43384,0.0003643659011254563
43385,0.0002829095915660608
43386,0.00020034198761372212
43387,0.00011698907988087336
43388,3.317993477480493e-05
43389,-5.0754604570589e-05
43390,-0.00013448322428071953
43391,-0.0002176754474875302
43392,-0.000300002938677276
43393,-0.0003811407994906265
43394,-0.00046076885086040407
43395,-0.0005385728964289016
43396,-0.0006142459622577626
43397,-0.0006874895079410552
43398,-0.0007580146043410618
43399,-0.0008255430733026703
43400,-0.0008898085848501214
43401,-0.0009505577075380237
43402,-0.0010075509078154004
43403,-0.0010605634944608731
43404,-0.0011093865043667664
43405,-0.0011538275261785288
43406,-0.0011937114585451071
43407,-0.001228881199990276
43408,-0.0012591982676886826
43409,-0.0012845433427081646
43410,-0.0013048167395731205
43411,-0.0013199387982993458
43412,-0.0013298501973604095
43413,-0.0013345121863544435
43414,-0.0013339067374607077
43415,-0.0013280366150920265
43416,-0.0013169253634755286
43417,-0.001300617212216463
43418,-0.0012791769002237514
43419,-0.0012526894186973819
43420,-0.0012212596741997188
43421,-0.0011850120731441258
43422,-0.0011440900293492092
43423,-0.0010986553966051019
43424,-0.0010488878284995221
43425,-0.0009949840680339467
43426,-0.0009371571698395718
43427,-0.000875635658067413
43428,-0.0008106626232812207
43429,-0.0007424947619227845
43430,-0.0006714013621435875
43431,-0.0005976632400109853
43432,-0.0005215716302902024
43433,-0.00044342703618438246
43434,-0.00036353804257493083
43435,-0.0002822200974494715
43436,-0.00019979426632891353
43437,-0.00011658596461203965
43438,-3.292367284296807e-05
43439,5.086236002752858e-05
43440,0.00013444142026630313
43441,0.00021748363472401364
43442,0.00029966127278756213
43443,0.00038065003978445623
43444,0.00046013035673074965
43445,0.0005377886213751282
43446,0.000613318445562142
43447,0.0006864218640320142
43448,0.0007568105098894426
43449,0.0008242067521028169
43450,0.0008883447905477255
43451,0.0009489717042752734
43452,0.0010058484488717826
43453,0.0010587507989761704
43454,0.001107470232239519
43455,0.00115181475124172
43456,0.0011916096401255478
43457,0.0012266981529674389
43458,0.0012569421311709537
43459,0.0012822225474530438
43460,0.0013024399742807286
43461,0.0013175149749139541
43462,0.0013273884155180422
43463,0.0013320216971184037
43464,0.0013313969064884417
43465,0.00132551688538055
43466,0.0013144052178328948
43467,0.0012981061356079537
43468,0.00127668434214198
43469,0.0012502247557060536
43470,0.001218832172797748
43471,0.0011826308530990084
43472,0.001141764027641994
43473,0.0010963933321317192
43474,0.0010466981676659195
43475,0.0009928749913811511
43476,0.0009351365398303496
43477,0.0008737109881604815
43478,0.0008088410484157325
43479,0.0007407830105270316
43480,0.0006698057297792184
43481,0.0005961895647549387
43482,0.0005202252699512944
43483,0.00044221284744255394
43484,0.00036246036212450556
43485,0.00028128272521973284
43486,0.0001990004508473353
43487,0.00011593839056551896
43488,3.242445088487411e-05
43489,-5.121170118468568e-05
43490,-0.00013463993944504453
43491,-0.00021753098154014749
43492,-0.00029955768856360554
43493,-0.000380396356114649
43494,-0.0004597279917062769
43495,-0.0005372395734857827
43496,-0.0006126252852998325
43497,-0.0006855877232326366
43498,-0.0007558390688552267
43499,-0.0008231022245586906
43500,-0.0008871119064934586
43501,-0.0009476156908018857
43502,-0.001004375009020309
43503,-0.0010571660887236105
43504,-0.0011057808357053487
43505,-0.001150027654213569
43506,-0.001189732202010804
43507,-0.001224738077282894
43508,-0.0012549074346885733
43509,-0.0012801215281250046
43510,-0.0013002811780718423
43511,-0.0013153071616737236
43512,-0.0013251405240285263
43513,-0.0013297428094565123
43514,-0.0013290962118451168
43515,-0.0013232036434798124
43516,-0.0013120887220969925
43517,-0.001295795676214103
43518,-0.0012743891691180517
43519,-0.0012479540422099058
43520,-0.0012165949787281945
43521,-0.0011804360891798011
43522,-0.0011396204201232726
43523,-0.0010943093882465015
43524,-0.0010446821419796393
43525,-0.0009909348531663873
43526,-0.0009332799415952897
43527,-0.0008719452354557955
43528,-0.0008071730710381667
43529,-0.0007392193352335133
43530,-0.0006683524546185775
43531,-0.0005948523351175328
43532,-0.0005190092564315934
43533,-0.00044112272559942886
43534,-0.00036150029422101296
43535,-0.0002804563440111483
43536,-0.00019831084548170103
43537,-0.0001153880946507154
43538,-3.201543276977709e-05
43539,5.147804588065362e-05
43540,0.00013476279302205907
43541,0.00021751010711173113
43542,0.00029939343064195776
43543,0.0003800896388871695
43544,0.000459280315011646
43545,0.0005366530065061848
43546,0.0006119024579964076
43547,0.0006847318155587829
43548,0.0007548537977918856
43549,0.0008219918290251196
43550,0.0008858811301924695
43551,0.0009462697630704463
43552,0.0010029196237619775
43553,0.0010556073815076192
43554,0.001104125359122803
43555,0.0011482823515911573
43556,0.0011879043795862854
43557,0.001222835374952474
43558,0.0012529377954447344
43559,0.0012780931663054264
43560,0.0012982025465454038
43561,0.0013131869180958182
43562,0.0013229874962980386
43563,0.0013275659605127548
43564,0.0013269046039445446
43565,0.0013210064020936212
43566,0.0013098949995738957
43567,0.0012936146153511132
43568,0.0012722298667840694
43569,0.0012458255131675665
43570,0.00121450611979411
43571,0.0011783956438680895
43572,0.0011376369439101428
43573,0.0010923912145941125
43574,0.0010428373492529794
43575,0.0009891712325736967
43576,0.0009316049662788207
43577,0.0008703660308541162
43578,0.0008056963866377654
43579,0.0007378515178190968
43580,0.0006670994231291029
43581,0.0005937195572055666
43582,0.0005180017268179444
43583,0.0004402449463087033
43584,0.0003607562567739056
43585,0.00027984951364466227
43586,0.00019784414745735012
43587,0.00011506390270473203
43588,3.1835559749092525e-05
43589,-5.151235515937783e-05
43590,-0.00013465086666512906
43591,-0.00021725184877262904
43592,-0.0002989893198691642
43593,-0.00037954072919494687
43594,-0.000458588229682315
43595,-0.0005358199321425606
43596,-0.0006109311358496717
43597,-0.0006836255306687312
43598,-0.0007536163659827887
43599,-0.0008206275818094649
43600,-0.0008843948976440689
43601,-0.0009446668547360926
43602,-0.0010012058076868172
43603,-0.0010537888614590566
43604,-0.0011022087501043364
43605,-0.0011462746537431717
43606,-0.001185812950577845
43607,-0.001220667900975637
43608,-0.0012507022609239333
43609,-0.0012757978224456276
43610,-0.0012958558788423865
43611,-0.0013107976129370094
43612,-0.0013205644067881197
43613,-0.0013251180716589807
43614,-0.0013244409973389342
43615,-0.0013185362202336615
43616,-0.001307427409961349
43617,-0.00129115877451254
43618,-0.0012697948843543982
43619,-0.0012434204161788026
43620,-0.0012121398173113038
43621,-0.0011760768921107543
43622,-0.0011353743119980274
43623,-0.0010901930510519454
43624,-0.0010407117494058888
43625,-0.0009871260069625372
43626,-0.0009296476102194737
43627,-0.0008685036952599589
43628,-0.0008039358502203877
43629,-0.0007361991607769859
43630,-0.0006655612024265864
43631,-0.0005923009835392455
43632,-0.000516707843360514
43633,-0.0004390803093141807
43634,-0.0003597249181184219
43635,-0.00027895500537166665
43636,-0.00019708946838672704
43637,-0.00011445150715803736
43638,-3.136734843382522e-05
43639,5.183504207153196e-05
43640,0.000134827254240232
43641,0.00021728172977905622
43642,0.00029887305499672474
43643,0.0003792792450290653
43644,0.00045818301444228496
43645,0.0005352730292027246
43646,0.0006102451350701373
43647,0.000682803557571829
43648,0.0007526620688184377
43649,0.000819545116563467
43650,0.0008831889110488778
43651,0.0009433424653532194
43652,0.0009997685851363127
43653,0.001052244803880806
43654,0.0011005642599399923
43655,0.0011445365119373803
43656,0.0011839882893008111
43657,0.0012187641749759612
43658,0.0012487272176282048
43659,0.0012737594709207407
43660,0.0012937624577474935
43661,0.0013086575575909265
43662,0.0013183863154842775
43663,0.001322910671361372
43664,0.001322213108895916
43665,0.0013162967232482276
43666,0.0013051852074563654
43667,0.0012889227575327475
43668,0.001267573896644493
43669,0.0012412232190785076
43670,0.0012099750550064155
43671,0.001173953057377971
43672,0.0011332997125792397
43673,0.0010881757767912557
43674,0.001038759640279619
43675,0.000985246622128614
43676,0.0009278481982077924
43677,0.000866791165423848
43678,0.000802316745559152
43679,0.0007346796322390128
43680,0.0006641469847928277
43681,0.0005909973729838568
43682,0.0005155196767754356
43683,0.0004380119454798436
43684,0.0003587802207948063
43685,0.0002781373283754267
43686,0.00019640164271332559
43687,0.00011389583019969002
43688,3.0945575333839024e-05
43689,-5.212170489272813e-05
43690,-0.00013497815336330028
43691,-0.00021729676685252892
43692,-0.00029875268658353655
43693,-0.0003790244802351765
43694,-0.00045779541033737025
43695,-0.0005347546840515482
43696,-0.0006095986794025948
43697,-0.0006820321431268055
43698,-0.0007517693554075254
43699,-0.0008185352569056675
43700,-0.0008820665336384602
43701,-0.0009421126554279125
43702,-0.000998436863823361
43703,-0.0010508171056027099
43704,-0.001099046908171112
43705,-0.001142936193407295
43706,-0.001182312026747704
43707,-0.0012170192985581716
43708,-0.0012469213351074555
43709,-0.001271900436736643
43710,-0.0012918583411046633
43711,-0.0013067166096872903
43712,-0.0013164169360089608
43713,-0.0013209213743968007
43714,-0.001320212488358673
43715,-0.0013142934180054883
43716,-0.001303187866257573
43717,-0.0012869400038939894
43718,-0.0012656142938265278
43719,-0.0012392952352959972
43720,-0.0012080870290068733
43721,-0.001172113164526943
43722,-0.001131515931585974
43723,-0.0010864558572064727
43724,-0.0010371110708945277
43725,-0.0009836766004001772
43726,-0.000926363600831468
43727,-0.0008653985201702963
43728,-0.0008010222044858598
43729,-0.0007334889463842476
43730,-0.0006630654804509464
43731,-0.0005900299296559419
43732,-0.000514670706883547
43733,-0.00043728537592385
43734,-0.0003581794764262805
43735,-0.00027766531745253704
43736,-0.00019606074439574284
43737,-0.00011368788413198895
43738,-3.087187335948841e-05
43739,5.206042485460416e-05
43740,0.00013478171125350932
43741,0.00021696554220390106
43742,0.0002982876180433378
43743,0.00037842706287853037
43744,0.0004570676907828995
43745,0.0005338992533973554
43746,0.0006086186640116049
43747,0.0006809311932960512
43748,0.0007505516319670761
43749,0.0008172054157991014
43750,0.0008806297085457273
43751,0.0009405744384986098
43752,0.0009968032845962143
43753,0.0010490946081944058
43754,0.001097242326823132
43755,0.0011410567264881245
43756,0.0011803652093110679
43757,0.0012150129735666816
43758,0.001244863623432867
43759,0.0012697997060565178
43760,0.001289723173814913
43761,0.001304555769959855
43762,0.001314239336120998
43763,0.0013187360404649413
43764,0.001318028525612384
43765,0.0013121199757361456
43766,0.001301034102579763
43767,0.0012848150504585641
43768,0.0012635272206220447
43769,0.0012372550156779251
43770,0.0012061025050908163
43771,0.0011701930130813736
43772,0.0011296686305578521
43773,0.0010846896530114984
43774,0.0010354339465992574
43775,0.0009820962449203095
43776,0.0009248873792669943
43777,0.0008640334453933928
43778,0.0007997749100921807
43779,0.0007323656611133289
43780,0.0006620720041749132
43781,0.0005891716110309844
43782,0.0005139524227500807
43783,0.0004367115125361596
43784,0.00035775391258349563
43785,0.00027739140959797824
43786,0.00019594131374035364
43787,0.00011372520585255762
43788,3.106766791292658e-05
43789,-5.170499826815431e-05
43790,-0.00013426605905318258
43791,-0.00021628963860126515
43792,-0.0002974520050176742
43793,-0.0003774328479559252
43794,-0.00045591654262814327
43795,-0.000532593395237984
43796,-0.0006071608649198064
43797,-0.0006793247573640839
43798,-0.0007488003854195543
43799,-0.0008153136920934992
43800,-0.0008786023315206222
43801,-0.0009384167036363232
43802,-0.0009945209384744848
43803,-0.00104669382620802
43804,-0.0010947296892646421
43805,-0.0011384391930803356
43806,-0.0011776500922939064
43807,-0.001212207909442854
43808,-0.0012419765434850561
43809,-0.0012668388057503332
43810,-0.0012866968812107337
43811,-0.0013014727132544762
43812,-0.0013111083104493386
43813,-0.0013155659740907268
43814,-0.0013148284456406315
43815,-0.001308898973482176
43816,-0.0012978012987305428
43817,-0.0012815795601620994
43818,-0.0012602981186420551
43819,-0.001234041301750312
43820,-0.0012029130696160212
43821,-0.0011670366032881184
43822,-0.0011265538172694253
43823,-0.001081624798144307
43824,-0.0010324271715196139
43825,-0.0009791553997841706
43826,-0.0009220200134601727
43827,-0.0008612467791872663
43828,-0.0007970758076263874
43829,-0.0007297606048072669
43830,-0.0006595670706697244
43831,-0.0005867724487529218
43832,-0.0005116642311826987
43833,-0.00043453902328012464
43834,-0.000355701372278077
43835,-0.0002754625647665562
43836,-0.00019413939762060364
43837,-0.0001120529272589973
43838,-2.9527202174224075e-05
43839,5.3112016263646404e-05
43840,0.0001355385396791452
43841,0.00021742704016448566
43842,0.000298454334271001
43843,0.00037830065845317987
43844,0.0004566509309296429
43845,0.0005331959949836595
43846,0.000607633838795163
43847,0.0006796707869936362
43848,0.0007490226592286775
43849,0.0008154158911891331
43850,0.0008785886136477936
43851,0.0009382916852765078
43852,0.0009942896751574057
43853,0.0010463617911163079
43854,0.0010943027502176026
43855,0.0011379235879888847
43856,0.001177052403185204
43857,0.001211535035157785
43858,0.0012412356711579242
43859,0.001266037381184349
43860,0.0012858425782670702
43861,0.0013005734023762198
43862,0.0013101720264455038
43863,0.0013146008833083936
43864,0.001313842812654533
43865,0.0013079011274339694
43866,0.0012967995994507475
43867,0.001280582364208367
43868,0.0012593137453884426
43869,0.0012330779996598653
43870,0.001201978982831139
43871,0.0011661397386695008
43872,0.0011257020120123101
43873,0.0010808256881008542
43874,0.0010316881603510033
43875,0.0009784836290628095
43876,0.0009214223338401728
43877,0.0008607297227552254
43878,0.0007966455615403881
43879,0.0007294229863281414
43880,0.0006593275036802329
43881,0.0005866359418573299
43882,0.0005116353574712141
43883,0.0004346219018376155
43884,0.00035589965150580055
43885,0.0002757794075854323
43886,0.00019457746860845903
43887,0.00011261438177392567
43888,3.021367750336439e-05
43889,-5.229940769539641e-05
43890,-0.00013459921501629058
43891,-0.00021636094872655505
43892,-0.0002972619580490877
43893,-0.0003769830104959667
43894,-0.0004552095516280465
43895,-0.0005316329462696809
43896,-0.0006059516962810958
43897,-0.0006778726300820919
43898,-0.0007471120592362552
43899,-0.0008133968975307911
43900,-0.000876465738139257
43901,-0.0009360698846171734
43902,-0.0009919743316643937
43903,-0.0010439586917881864
43904,-0.0010918180642106813
43905,-0.0011353638425961796
43906,-0.0011744244584148704
43907,-0.0012088460570117538
43908,-0.0012384931037175888
43909,-0.0012632489176138627
43910,-0.001283016130849832
43911,-0.0012977170717037583
43912,-0.0013072940698803015
43913,-0.001311709682845525
43914,-0.001310946842310541
43915,-0.0013050089202902744
43916,-0.0012939197144823892
43917,-0.0012777233530299596
43918,-0.0012564841190464504
43919,-0.0012302861956041398
43920,-0.001199233332194035
43921,-0.0011634484339820327
43922,-0.001123073075484076
43923,-0.0010782669405880847
43924,-0.0010292071911341429
43925,-0.0009760877665526605
43926,-0.0009191186173258423
43927,-0.0008585248753057701
43928,-0.0007945459641650354
43929,-0.0007274346534947862
43930,-0.0006574560602895608
43931,-0.0005848866017597754
43932,-0.0005100129036107101
43933,-0.00043313066809879064
43934,-0.0003545435063350069
43935,-0.00027456173944679746
43936,-0.00019350117333208575
43937,-0.00011168185184294136
43938,-2.9426793321230298e-05
43939,5.2939284526355245e-05
43940,0.00013509124637964062
43941,0.00021670482262355314
43942,0.000297457889170218
43943,0.0003770317387309226
43944,0.0004551123385235257
43945,0.0005313915694498037
43946,0.0006055684418554275
43947,0.0006773502830743009
43948,0.0007464538920710822
43949,0.00081260665662907
43950,0.000875547628674704
43951,0.0009350285534973518
43952,0.0009908148488062584
43953,0.0010426865297612725
43954,0.0010904390763332502
43955,0.001133884239570381
43956,0.0011728507835957822
43957,0.0012071851604094355
43958,0.0012367521148356916
43959,0.0012614352172344388
43960,0.0012811373218760927
43961,0.0012957809491771575
43962,0.001305308590292227
43963,0.0013096829328647767
43964,0.0013088870070507952
43965,0.0013029242512444222
43966,0.0012918184972501605
43967,0.0012756138749664661
43968,0.0012543746369608885
43969,0.0012281849036341877
43970,0.0011971483299853133
43971,0.0011613876952958654
43972,0.0011210444173590628
43973,0.001076277993175481
43974,0.0010272653683262981
43975,0.0009742002375190713
43976,0.0009172922790701882
43977,0.0008567663263485537
43978,0.0007928614794568612
43979,0.0007258301606577107
43980,0.0006559371172776215
43981,0.000583458376027562
43982,0.0005086801528687505
43983,0.0004318977227312715
43984,0.0003534142535465628
43985,0.0002735396091999121
43986,0.00019258912612778946
43987,0.00011088236839164545
43988,2.874186614157806e-05
43989,-5.350815754887064e-05
43990,-0.0001355430664520124
43991,-0.0002170390925069354
43992,-0.0002976746136368783
43993,-0.00037713142301672766
43994,-0.0004550959847851834
43995,-0.0005312606712438916
43996,-0.0006053249766624554
43997,-0.0006769967029001055
43998,-0.0007459931121671943
43999,-0.0008120420423770164
44000,-0.0008748829806895593
44001,-0.0009342680910130373
44002,-0.0009899631914085697
44003,-0.0010417486775463614
44004,-0.0010894203885695865
44005,-0.0011327904119536791
44006,-0.0011716878241869156
44007,-0.0012059593643542615
44008,-0.0012354700379694772
44009,-0.0012601036486751096
44010,-0.0012797632557196746
44011,-0.001294371555407837
44012,-0.001303871185023818
44013,-0.0013082249480340586
44014,-0.00130741595968373
44015,-0.0013014477124188948
44016,-0.001290344060878721
44017,-0.0012741491265251214
44018,-0.0012529271222880298
44019,-0.0012267620979245126
44020,-0.0011957576071029259
44021,-0.001160036297528204
44022,-0.0011197394257326377
44023,-0.0010750262984513081
44024,-0.0010260736427904402
44025,-0.000973074907680419
44026,-0.000916239499373245
44027,-0.0008557919540071137
44028,-0.0007919710505057989
44029,-0.0007250288673195199
44030,-0.0006552297867322329
44031,-0.0005828494506697766
44032,-0.0005081736721301612
44033,-0.000431497306539067
44034,-0.0003531230874829264
44035,-0.00027336043142163133
44036,-0.00019252421609543906
44037,-0.00011093353745287057
44038,-2.8910450004975618e-05
44039,5.322130442133605e-05
44040,0.00013513757451229474
44041,0.0002165150788352783
44042,0.00029703268169672676
44043,0.0003763726604539746
44044,0.0004542219592806977
44045,0.0005302734244373648
44046,0.0006042270161737865
44047,0.0006757909924811091
44048,0.0007446830600237648
44049,0.0008106314877101649
44050,0.0008733761785103499
44051,0.0009326696952922045
44052,0.0009882782366307425
44053,0.0010399825587420841
44054,0.0010875788399068238
44055,0.0011308794839747394
44056,0.0011697138597829239
44057,0.0012039289735735832
44058,0.001233390071761127
44059,0.0012579811716743202
44060,0.001277605518182645
44061,0.0012921859644096296
44062,0.0013016652750347827
44063,0.0013060063509924907
44064,0.0013051923746847716
44065,0.001299226875140411
44066,0.001288133712867672
44067,0.0012719569844660103
44068,0.0012507608473765399
44069,0.001224629265469714
44070,0.001193665676477622
44071,0.0011579925825883988
44072,0.0011177510658245875
44073,0.0010731002301199053
44074,0.0010242165723035846
44075,0.0009712932844780219
44076,0.0009145394905461104
44077,0.0008541794199077258
44078,0.0007904515215877782
44079,0.0007236075222981256
44080,0.0006539114321522207
44081,0.0005816385019610834
44082,0.0005070741362282465
44083,0.0004305127661366255
44084,0.0003522566869774043
44085,0.00027261486461164553
44086,0.00019190171567679486
44087,0.00011043586635445436
44088,2.853889459809076e-05
44089,-5.346593921260682e-05
44090,-0.000135254968181745
44091,-0.00021650539633452388
44092,-0.0002968965725412228
44093,-0.0003761112558989107
44094,-0.00045383686757891853
44095,-0.0005297667241987105
44096,-0.0006036012478527883
44097,-0.0006750491480280394
44098,-0.000743828570739949
44099,-0.0008096682103574295
44100,-0.0008723083797299924
44101,-0.0009315020343961681
44102,-0.0009870157468340436
44103,-0.0010386306269118397
44104,-0.0010861431849090893
44105,-0.0011293661337052731
44106,-0.0011681291269749594
44107,-0.001202279430477974
44108,-0.0012316825238012255
44109,-0.0012562226301799987
44110,-0.001275803172312886
44111,-0.0012903471523758446
44112,-0.0012997974547393
44113,-0.0013041170701994895
44114,-0.001303289240842833
44115,-0.0012973175249769426
44116,-0.001286225781876534
44117,-0.0012700580764092155
44118,-0.0012488785039228023
44119,-0.00122277093608956
44120,-0.0011918386887158731
44121,-0.001156204112831825
44122,-0.0011160081106807462
44123,-0.001071409578522535
44124,-0.0010225847784541269
44125,-0.0009697266417307996
44126,-0.0009130440063422132
44127,-0.0008527607918561285
44128,-0.0007891151147895173
44129,-0.0007223583480028976
44130,-0.0006527541278328313
44131,-0.0005805773128845993
44132,-0.0005061128985966863
44133,-0.0004296548918648912
44134,-0.00035150515016764145
44135,-0.00027197218977875195
44136,-0.00019136996777139554
44137,-0.00011001664262196756
44138,-2.8233318307280245e-05
44139,5.365722314723041e-05
44140,0.00013533179566732004
44141,0.00021646808464634464
44142,0.0002967459189469051
44143,0.0003758485343657754
44144,0.0004534638235780674
44145,0.0005292855676268047
44146,0.0006030146440992314
44147,0.0006743602072238706
44148,0.0007430408352314216
44149,0.0008087856404537155
44150,0.0008713353377823294
44151,0.0009304432672719811
44152,0.000985876366855322
44153,0.0010374160913344131
44154,0.0010848592740236118
44155,0.001128018927648396
44156,0.001166724981341213
44157,0.0012008249508316008
44158,0.001230184539187118
44159,0.0012546881657405275
44160,0.0012742394211195615
44161,0.0012887614465866034
44162,0.001298197236197804
44163,0.0013025098605915907
44164,0.0013016826115305974
44165,0.0012957190666284374
44166,0.001284643074013202
44167,0.0012684986569914951
44168,0.0012473498390952668
44169,0.0012212803902047831
44170,0.0011903934947570761
44171,0.001154811343351799
44172,0.0011146746493719873
44173,0.0010701420925318783
44174,0.0010213896915514718
44175,0.000968610108439541
44176,0.0009120118871331931
44177,0.0008518186295035799
44178,0.0007882681119839781
44179,0.0007216113463089899
44180,0.0006521115880761546
44181,0.0005800432970455127
44182,0.0005056910532829414
44183,0.00042934843342862895
44184,0.0003513168515268903
44185,0.0002719043689944958
44186,0.00019142447842653612
44187,0.00011019486604080776
44188,2.8536157646145994e-05
44189,-5.322934691536932e-05
44190,-0.0001347789458559191
44191,-0.0002157908090397433
44192,-0.00029594524806364275
44193,-0.0003749259778084277
44194,-0.00045242136448303316
44195,-0.0005281256552358238
44196,-0.0006017401844828777
44197,-0.0006729745521917156
44198,-0.0007415477694735588
44199,-0.0008071893669649868
44200,-0.0008696404616247265
44201,-0.0009286547777411003
44202,-0.0009839996181202743
44203,-0.0010354567816273183
44204,-0.0010828234234621509
44205,-0.0011259128547766555
44206,-0.0011645552784840041
44207,-0.0011985984583568656
44208,-0.0012279083187805627
44209,-0.0012523694727958217
44210,-0.0012718856763543264
44211,-0.0012863802069962324
44212,-0.0012957961654605143
44213,-0.0013000966990434656
44214,-0.001299265145827063
44215,-0.0012933050992138114
44216,-0.00128224039251781
44217,-0.0012661150036772468
44218,-0.0012449928804696777
44219,-0.0012189576869256536
44220,-0.001188112471943888
44221,-0.0011525792614226317
44222,-0.0011124985755206688
44223,-0.001068028872957743
44224,-0.001019345924552197
44225,-0.0009666421184718092
44226,-0.0009101256999449214
44227,-0.0008500199484358868
44228,-0.000786562295534754
44229,-0.0007200033870491036
44230,-0.0006506060929995675
44231,-0.0005786444694317401
44232,-0.0005044026761439625
44233,-0.0004281738546044296
44234,-0.00035025897048921025
44235,-0.0002709656254113118
44236,-0.00019060684253205536
44237,-0.0001094998308485558
44238,-2.7964733037138685e-05
44239,5.367663820700797e-05
44240,0.0001351020703427279
44241,0.00021599022265904647
44242,0.00029602189443230604
44243,0.00037488128456058476
44244,0.0004522572377061305
44245,0.0005278444720257673
44246,0.0006013447836478228
44247,0.0006724682231407995
44248,0.0007409342393345356
44249,0.000806472785980207
44250,0.0008688253868843326
44251,0.0009277461553157182
44252,0.0009830027636643654
44253,0.0010343773595290358
44254,0.0010816674246209846
44255,0.001124686573097347
44256,0.001163265286177394
44257,0.0011972515801461049
44258,0.0012265116051127314
44259,0.0012509301721653576
44260,0.001270411206845308
44261,0.00128487812715643
44262,0.0012942741446211638
44263,0.0012985624872010773
44264,0.0012977265432056366
44265,0.0012917699256261462
44266,0.0012807164566471158
44267,0.001264610072398805
44268,0.001243514648333695
44269,0.0012175137459190196
44270,0.0011867102816516674
44271,0.0011512261197047162
44272,0.0011112015898193557
44273,0.0010667949323476679
44274,0.0010181816726427715
44275,0.0009655539272685238
44276,0.0009091196447708132
44277,0.0008491017840119022
44278,0.0007857374333130984
44279,0.0007192768738866107
44280,0.0006499825912565558
44281,0.0005781282385722062
44282,0.0005039975559096169
44283,0.00042788324982867944
44284,0.00035008583760977785
44285,0.0002709124607340371
44286,0.00019067567229101635
44287,0.0001096922031025644
